song,artist,youtube_id,AI_Keywords
知足,五月天,ECn33-f0ins,"盛夏光年電影原聲帶, Eternal Summer Original Soundtrack, 2006, 2000年代, 2000s, Taiwan, 華語流行, Mandopop, 五月天式抒情, Mayday Style, 流行搖滾, Pop Rock, 流行抒情, Pop Ballad, 清澈嗓音, Clean Vocals, 鋼琴伴奏, Piano, 原聲吉他, Acoustic Guitar, 弦樂編制, Strings, 療癒, Healing, 經典, Classic, 浪漫, Romantic, 婚禮, Wedding, 約會, Dating, 咖啡廳, Cafe, 怎麼去擁有一道彩虹, 終於你身影消失在人海盡頭"
不知所措,王靖雯不胖,-SFHpaNz_uA,"不知所措, Lost, 2021, 2020年代, 2020s, 中國, 華語流行, Mandopop, 流行抒情, Pop Ballad, 流行音樂, Pop, 憂鬱嗓音, Melancholic Vocals, 敘事感, Storytelling, 鋼琴, Piano, 電鋼琴, Electric Piano, 弦樂, Strings, 失戀, Heartbreak, 情感抒發, Emotional, 療癒, Healing, 浪漫, Romantic, 深情, Sentimental, 經典, Classic, 我曾為你不知所措, 如果愛能重來過"
曾經你說,趙乃吉,qUcNroz9PFU,"曾經你說, Ceng Jing Ni Shuo, 2017, 2010年代, 2010s, 中國, 華語流行, Mandopop, 流行抒情, Pop Ballad, 悲傷情歌, Sad Ballad, 戲劇性嗓音, Dramatic Vocals, 情感爆發, Emotional Outburst, 鋼琴主導, Piano, 弦樂編制, Strings, 療癒, Healing, 情感宣洩, Cathartic, 經典, Classic, 深情, Passionate, 傷感, Melancholic, 曾經你說那一句溫柔, 曾經你說牽了手就能夠永遠"
她說,林俊傑,SeQIDUBXx_k,"她說, She Says, 2010, 2010年代, 2010s, 台灣, Taiwan, 華語流行, Mandopop, 林氏情歌, JJ Lin Style, 流行抒情, Pop Ballad, 鋼琴流行, Piano Pop, 磁性嗓音, Resonant Vocals, 細膩演繹, Expressive Performance, 鋼琴獨奏, Piano, 弦樂編制, Strings, 療癒, Healing, 情感共鳴, Emotional, 經典, Classic, 流行金曲, Hit Song, 深情, Passionate, 聽見你說朝陽起窗台映在牆上, 我說我感覺到深刻的孤獨"
我相信,楊培安,fxkALb9y1oo,"午夜兩點半的我, Roger Yang, 2006, 2000年代, 2000s, 台灣, Taiwan, 華語流行, Mandopop, 搖滾, Rock, 流行搖滾, Pop Rock, 高音域, High Pitch, 強力唱腔, Power Vocals, 爆發力, Explosive Energy, 電吉他, Electric Guitar, 爵士鼓, Drums, 勵志, Inspirational, 激昂, Passionate, 經典, Classic, 運動精神, Sports Spirit, 奮鬥, Striving, 挑戰自我, Challenge, 想飛上天和太陽肩並肩, 我相信希望我相信明天"
往後餘生,王貳浪,50rUjUtCWbs,"往後餘生, The Rest of My Life, 2018, 2010年代, 2010s, 中國, 華語流行, Mandopop, 流行抒情, Pop Ballad, 療癒系, Healing, 敘事嗓音, Narrative Vocals, 吉他伴奏, Acoustic Guitar, 浪漫氛圍, Romantic, 婚禮歌單, Wedding, 約會, Dating, 經典, Classic, 在沒受過傷之前, 往後餘生風雪是你"
下一個天亮,郭靜,qAzgc185msc,"下一個天亮, The Next Dawn, 2008, 2000年代, 2000s, 台灣, Taiwan, 華語流行, Mandopop, 流行抒情, Pop Ballad, 清澈嗓音, Clean Vocals, 鋼琴伴奏, Piano, 弦樂編制, Strings, 浪漫氛圍, Romantic, 婚禮歌單, Wedding, 約會, Dating, 咖啡廳, Cafe, 療癒系, Healing, 經典, Classic, 用起風的日子純雅的氣息, 等下一個天亮去上次牽手賞花那對象"
Good Day,IU,q63b1L3hGIw,"Real, Real, 2010, 2010年代, 2010s, 南韓, K-pop, 流行舞曲, Dance-pop, 高音技巧, Powerful Vocals, 弦樂編制, Orchestral Strings, 銅管樂器, Brass Section, 節奏感, Groove, 戲劇張力, Dramatic, 浪漫氛圍, Romantic, 活力, Energetic, 婚禮, Wedding, 派對, Party, 經典, Classic, 難道是我眼裡看見的, I am amazed by the world"
紅豆,王菲,cuWsNK6B8OY,"唱遊, Sing and Play, 1998, 1990年代, 1990s, 香港, 華語流行, Mandopop, 王菲式情歌, Faye Wong Style, 流行抒情, Pop Ballad, 氣聲唱法, Airy Vocals, 獨特唱腔, Unique Timbre, 鋼琴伴奏, Piano, 弦樂編制, Strings, 經典, Classic, 浪漫, Romantic, 療癒, Healing, 婚禮, Wedding, 約會, Dating, 咖啡廳, Cafe, 懷舊, Nostalgic, 懷念, 沒看見那紅豆生南國, 有時候有時候"
悪魔の子,Ai Higuchi,vjTrT0KRqk4,"惡魔之子, Akuma no Ko, 2022, 2020年代, 2020s, Japan, 進擊的巨人, titan, 日本流行, J-Pop, 樋口愛風格, Ai Higuchi Style, 鋼琴搖滾, Piano Rock, 流行抒情, Pop Ballad, 情感強烈, Intense Vocals, 戲劇張力, Dramatic, 鋼琴主導, Piano, 管弦編制, Orchestral, 電子節奏, Electronic Groove, 史詩感, Epic, 深刻反思, Reflective, 動漫主題曲, Anime Song, 搖滾曲風, Rock, 憂鬱, Melancholy, 震撼, Powerful, 自由之翼, 隨心所欲生活著"
明天會更好,Youtuber大合唱,U26jhlM1xXk,"明天會更好, Tomorrow Will Be Better, 2020, 2020年代, 2020s, 台灣, Taiwan, 華語流行, Mandopop, 公益單曲, Charity Single, 流行合唱, Pop Choir, 清澈嗓音, Clean Vocals, 鋼琴伴奏, Piano, 弦樂編制, Orchestral Arrangement, 勵志氛圍, Inspirational, 正能量, Positive Energy, 經典重製, Classic Remake, 療癒系, Healing, 團結, Unity, 經典, Classic, 輕輕敲醒沉睡的心靈, 唱出你的熱情伸出你雙手"
Gone,ROSÉ,GlWSZGaq4VI,"R, R, 2021, 2020年代, 2020s, South Korea, 韓國流行音樂, K-pop, 流行抒情, Pop Ballad, 當代節奏藍調, Contemporary R&B, 氣聲唱法, Airy Vocals, 情感渲染, Emotional Delivery, 鋼琴伴奏, Piano, 電吉他, Electric Guitar, 療癒, Healing, 浪漫, Romantic, 約會, Dating, 失戀, Heartbreak, 經典, Classic, I thought that it was forever, Everything I need is on the ground"
Hype boy,NewJeans,QKbr844VgNY,"NewJeans 首張同名專輯, NewJeans 1st EP NewJeans, 2022, 2020年代, 2020s, South Korea, K-Pop, Synth-pop, Electropop, Moombahton, 節奏藍調, R&B, 獨特唱腔, Unique Vocals, 輕盈聲線, Airy Vocals, 電子合成器, Synthesizer, 律動感, Groove, 製作感, Polished Production, 青春活力, Youthful Energy, 現代舞曲, Modern Dance, 都市潮流, Urban Trend, 流行時尚, Stylish, 派對, Party, 俱樂部, Club, 嘻哈節奏, Hip-hop Influence, 核心舞蹈, Dance-pop, You got me looking for attention, Cause I know what you like boy"
句號,鄧紫棋,d7_8qRXbkpQ,"摩天動物園, City Zoo, 2019, 2010年代, 2010s, 中國, 華語流行, Mandopop, 鄧紫棋風格, G.E.M. Style, 流行抒情, Pop Ballad, 鋼琴流行, Piano Pop, 力量嗓音, Powerful Vocals, 戲劇性張力, Dramatic Tension, 鋼琴伴奏, Piano, 流行鼓組, Pop Drums, 音樂敘事, Narrative, 情感宣洩, Catharsis, 勵志, Inspirational, 經典, Classic, 為妳寫的故事結局卻變成句號, 我知道你還是不習慣我是誰"
Supernova,aespa,O0NL5jxtV-w,"Armageddon, The 1st Album Armageddon, 2024, 2020年代, 2020s, South Korea, K-Pop, 韓流, aespa Style, HYPERPOP, Electropop, Dance, Synth-pop, Bass-heavy, Futuristic, Industrial, Robotic Vocals, Metallic Texture, High Energy, Powerful, Dynamic, Aggressive, Futuristic Vibe, Cyberpunk, Club, Dance Floor, Workout, High Intensity, Intense, Bold, I am ae, Su Su Su Supernova"
Drama,aespa,4Ln3dF6Rkjg,"Drama, Drama, 2023, 2020年代, 2020s, South Korea, K-pop, 韓國流行音樂, Hyperpop, Hip-hop, Industrial, 電子音樂, Electronic, 強烈節拍, Heavy Beat, 合成器音效, Synth, 重低音, Bass, 銳利嗓音, Sharp Vocals, 爆發力, Power Vocals, 舞台表演, Performance, 競技感, High Energy, 帥氣, Fierce, 節奏感, Rhythmic, 霸氣, Charismatic, 視覺震撼, Cinematic, 賽博龐克, Cyberpunk, 耶耶耶 耶耶 耶耶耶, Yeah, I bring I bring all the drama-ma-ma-ma"
Super Shy,NewJeans,5Q5QMOAMBhY,"Get Up, Get Up, 2023, 2020年代, 2020s, South Korea, K-Pop, 韓國流行, NewJeans Style, Jersey Club, Drum and Bass, Synth-Pop, Vocal Chops, Percussive, Energetic, High Energy, Rhythmic, Catchy Hook, Upbeat, Dance Pop, Club Music, Party, Fashion, Youth Culture, Trendsetting, I'm super shy super shy, You don't even know my name"
無人知曉,田馥甄,qw9MH9cFboU,"無人知曉, Time Will Tell, 2020, 2020年代, 2020s, Taiwan, 華語流行, Mandopop, 流行抒情, Pop Ballad, 藝術流行, Art Pop, 現代管弦樂, Orchestral, 敘事風格, Narrative, 清澈嗓音, Clean Vocals, 氣聲唱法, Airy Vocals, 鋼琴伴奏, Piano, 弦樂編制, String Arrangement, 情感張力, Emotional Intensity, 浪漫氛圍, Romantic, 療癒系, Healing, 經典, Classic, 獨處, Solitude, 深沉情緒, Deep Emotion, 聽著風的歌, 為什麼總要等到無人知曉"
偶陣雨,梁靜茹,uHSaC3t0N0Q,"愛久見人心, Love In Return, 2012, 2010年代, 2010s, 台灣, 華語流行, Mandopop, 梁式情歌, Fish Leong Style, 流行抒情, Pop Ballad, 情感堆疊, Emotional Vocals, 細膩演繹, Expressive Singing, 鋼琴伴奏, Piano, 弦樂編制, Strings, 療癒, Healing, 浪漫, Romantic, 經典, Classic, 婚禮, Wedding, 約會, Dating, 咖啡廳, Cafe, 懷舊感, Nostalgia, 往往我以為會是某個明天, 偶陣雨像極了愛情我找不到躲避的地方"
我愛他,丁噹,7a89rC5FlCY,"夜貓, Night Cat, 2009, 2000年代, 2000s, 台灣, 華語流行, Mandopop, 丁噹情歌, Della Style, 流行抒情, Pop Ballad, 情感爆發, Powerful Vocals, 戲劇性張力, Dramatic, 鋼琴主導, Piano, 弦樂編制, Strings, 療癒系, Healing, 傷感, Melancholy, 情感共鳴, Emotional, 經典金曲, Classic, 流行排行榜, Chart Toppers, 深情演繹, Passionate, 終於做了這個決定, 我愛他轟轟烈烈的最瘋狂"
小幸運,田馥甄,cPFVBv7sfKo,"我的少女時代電影原聲帶, Our Times Original Motion Picture Soundtrack, 2015, 2010年代, 2010s, 台灣, Taiwan, 華語流行, Mandopop, 流行抒情, Pop Ballad, 清澈嗓音, Clean Vocals, 氣聲唱法, Airy Vocals, 鋼琴伴奏, Piano, 弦樂編制, Strings, 浪漫氛圍, Romantic, 婚禮歌單, Wedding, 約會, Dating, 咖啡廳, Cafe, 療癒系, Healing, 經典, Classic, 我聽見雨滴落在青青草地, 原來我們和愛情曾經靠得那麼近"
遺失的美好,張韶涵,4vgsgVk0EoY,"Over the Rainbow, 遺失的美好, 2004, 2000年代, 2000s, Taiwan, 華語流行, Mandopop, 流行抒情, Pop Ballad, 清澈嗓音, Clean Vocals, 標誌性高音, Signature High Pitch, 鋼琴伴奏, Piano, 弦樂編曲, Orchestral Strings, 療癒, Healing, 浪漫, Romantic, 經典, Classic, 懷舊, Nostalgic, 海的思念綿延過天邊, 有過幸福和幸福缺席的曾經"
沒那麼簡單,黃小琥,9HWnmQ795lY,"簡單/不簡單, Simple/Not Simple, 2010, 2010年代, 2010s, 台灣, Taiwan, 華語流行, Mandopop, 黃小琥式情歌, Tiger Huang Style, 流行抒情, Pop Ballad, 成熟女聲, Mature Vocals, 醇厚嗓音, Soulful Vocals, 鋼琴伴奏, Piano, 鼓組節奏, Drums, 療癒系, Healing, 都會情感, Urban Emotion, 經典, Classic, 職場必備, Workplace, 晚間時刻, Evening, 沒那麼簡單就能找到聊得來的伴, 沒那麼簡單就能去愛別的女人"
幸福在歌唱,A-Lin,qu37k6giWmM,"幸福在歌唱, Happiness Is Singing, 2011, 2010年代, 2010s, Taiwan, 華語流行, Mandopop, 流行抒情, Pop Ballad, 靈魂樂, Soul, 流行搖滾, Pop Rock, 強力嗓音, Powerful Vocals, 鐵肺唱腔, Belting, 鼓點節奏, Drum Groove, 弦樂編制, Strings, 激勵人心, Uplifting, 情感渲染, Emotional, 療癒系, Healing, 正能量, Positive, 婚禮歌單, Wedding, 派對活動, Event, 陽光, Sunny, 溫暖, Warm, 幸福在歌唱像天使飛翔, 因為你我學會了勇敢去闖"
After LIKE,IVE,oo2EBMvQX-o,"After LIKE, After LIKE, 2022, 2020年代, 2020s, 南韓, K-Pop, Dance-Pop, House, Disco, Nu-Disco, Synthesizer, Groove, Bassline, Dynamic, High Energy, Powerful Vocals, Melodic, Catchy, Club, Party, Nightlife, Workout, Energetic, Iconic, Trendsetting, 經典, 完畢, What is after like"
光的方向,張碧晨,7OxU_tVfiak,"長歌行影視原聲帶, The Long Ballad Original Soundtrack, 2021, 2020年代, 2020s, 中國, 華語流行, Mandopop, 影視原聲, OST, 流行抒情, Pop Ballad, 史詩感, Epic, 張碧晨唱腔, Zhang Bichen Style, 戲劇張力, Dramatic, 清澈嗓音, Clean Vocals, 爆發力, Power Vocals, 弦樂伴奏, Strings, 鋼琴編曲, Piano, 療癒系, Healing, 影視配樂, Cinematic, 勵志, Inspirational, 經典, Classic, 追逐著光的方向, 我在這片荒蕪世界等待"
下墜,Corki,vVQur7xGmeY,"下墜, Falling, 2019, 2010年代, 2010s, China, 華語流行, Mandopop, 流行抒情, Pop Ballad, R&B, 靈魂樂, Soul, 氣聲唱法, Airy Vocals, 節奏藍調, 鋼琴伴奏, Piano, 鼓組節奏, Groove, 浪漫氛圍, Romantic, 療癒系, Healing, 約會, Dating, 咖啡廳, Cafe, 城市節奏, Urban, 獨自寂寞, 深夜情感, 看著窗外窗外雨還沒停, 我好想你真的好想你"
分手快樂,梁靜茹,CpvwCXM3kmE,"Sunrise, 我喜歡, 2002, 2000年代, 2000s, Taiwan, 華語流行, Mandopop, 梁式情歌, Fish Leong Style, 流行抒情, Pop Ballad, 療癒系嗓音, Soulful Vocals, 鋼琴伴奏, Piano, 弦樂編制, Strings, 療癒, Healing, 經典, Classic, 情感共鳴, Emotional, 失戀療傷, Breakup Recovery, 陪伴, Companion, 分手快樂祝你快樂, 分手快樂請你快樂"
趁早,張宇,nKsELWFUVg4,"雨一直下, Rain Keeps Falling, 1999, 1990年代, 1990s, 台灣, Taiwan, 華語流行, Mandopop, 張宇式情歌, Phil Chang Style, 流行抒情, Pop Ballad, 鋼琴主導, Piano, 撕裂唱腔, Raspy Vocals, 深情演唱, Soulful, 經典情歌, Classic Ballad, 悲傷氛圍, Melancholic, 失戀, Heartbreak, 苦情, Anguish, 深沉情感, Emotional, 懷舊經典, Nostalgia, 趁早把這場愛結束, 你總是心太軟心太軟"
我走後 (深情版),en,OpFfybHXcYg,"我走後, After I Left, 2019, 2010年代, 2010s, 中國, 華語流行, Mandopop, 流行抒情, Pop Ballad, 情感強烈, Emotional, 傷感, Melancholic, 憂鬱, Depressive, 獨白感, Monologue, 鋼琴伴奏, Piano, 弦樂編制, Strings, 流行演唱, Pop Vocals, 深情演唱, Soulful, 失戀, Heartbreak, 療癒, Healing, 深夜收聽, Late Night, 經典情歌, Classic Ballad, 我不想再對你說謊, 我走後你還要不要我"
都怪我,胡66,75QHHtWzTx8,"都怪我, Du Guai Wo, 2018, 2010年代, 2010s, China, 華語流行, Mandopop, 胡氏情歌, Hu 66 Style, 流行抒情, Pop Ballad, 磁性嗓音, Husky Vocals, 情感演繹, Emotional Vocals, 鋼琴伴奏, Piano, 鼓擊節奏, Drum Groove, 傷感氛圍, Melancholic, 療癒, Healing, 失戀, Heartbreak, 情感宣洩, Cathartic, 流行金曲, Hit Song, 經典, Classic, 都怪我太天真沒發現你沒那麼愛我, 都怪我沒能陪你走到最後"
UNFORGIVEN,LE SSERAFIM,GB7O2L0-lDs,"UNFORGIVEN, UNFORGIVEN, 2023, 2020年代, 2020s, 南韓, K-pop, 嘻哈流行, Hip-hop Pop, 搖滾流行, Pop Rock, 強勁節奏, Driving Beat, 電吉他, Electric Guitar, 重低音, Bassline, 混音技術, Sound Production, 爆發力嗓音, Powerful Vocals, 節奏感, Rhythmic, 舞台表演, Performance, 運動場景, Workout, 健身歌單, Fitness, 強勢風格, Empowering, 自信, Confidence, 現代舞曲, Modern Dance, UNFORGIVEN I'm a villain, Unforgiven I'm a villain I'm a villain"
淚橋,伍佰&China Blue,c7K_RtS5KDQ,"淚橋, Tears Bridge, 2003, 2000年代, 2000s, Taiwan, 華語流行, Mandopop, 伍佰式搖滾, Wu Bai Style, 流行搖滾, Pop Rock, 抒情搖滾, Power Ballad, 沙啞嗓音, Raspy Vocals, 滄桑唱腔, Grit Vocals, 電吉他獨奏, Electric Guitar Solo, 鼓組節奏, Drum Groove, 流行抒情, Classic Ballad, 情感張力, Emotional Intensity, 經典, Classic, 惆悵, Melancholy, 遺憾, Regret, 寂寞, Loneliness, 牽掛, Attachment, 想要留住妳的笑, 不知道怎麼說出口"
背叛,曹格,xHsSWiLsIRY,"超級市場, Supermarket, 2006, 2000年代, 2000s, 馬來西亞, 華語流行, Mandopop, 曹格式情歌, Gary Chaw Style, 流行抒情, Pop Ballad, 強力情歌, Power Ballad, 撕裂嗓音, Raspy Vocals, 爆發力唱腔, Dynamic Vocals, 鋼琴伴奏, Piano, 弦樂編制, Orchestral Strings, 悲傷情感, Melancholic, 療癒系, Healing, 經典, Classic, 情感宣洩, Cathartic, 卡拉OK熱門, Karaoke Hits, 緊緊相依的心如何say goodbye, 怎麼會迷失在妳的眼神裡"
戒菸,李榮浩,oSn521OlPHA,"嗯，哼，嗯，En, 戒菸，Li Ronghao, 2017, 2010年代, 2010s, China, 華語流行, Mandopop, 李式情歌, Li Ronghao Style, 流行抒情, Pop Ballad, 藍調靈魂, Soul, 菸嗓, Husky Vocals, 敘事性唱腔, Narrative Vocals, 鋼琴伴奏, Piano, 弦樂編制, Strings, 城市情感, Urban, 療癒, Healing, 浪漫, Romantic, 咖啡廳, Cafe, 傷感, Melancholy, 經典, Classic, 沒戒菸我也沒變成更好的我, 戒了菸我其實也沒更好"
踮起腳尖愛,洪佩瑜,50Y0E92pPDw,"我可能不會愛你電視原聲帶, In Time With You Original Soundtrack, 2011, 2010年代, 2010s, 台灣, Taiwan, 華語流行, Mandopop, 流行抒情, Pop Ballad, 氣聲唱法, Airy Vocals, 鋼琴伴奏, Piano, 弦樂編曲, Strings, 浪漫氛圍, Romantic, 婚禮, Wedding, 約會, Dating, 咖啡廳, Cafe, 療癒, Healing, 經典, Classic, 我有多麼想你, 踮起腳尖愛"
曹操,林俊傑,GaniRF5vFNI,"曹操, Cao Cao, 2006, 2000年代, 2000s, Singapore, 華語流行, Mandopop, 林俊傑風格, JJ Lin Style, 流行搖滾, Pop Rock, 節奏藍調, R&B, 電吉他, Electric Guitar, 強烈節奏, Driving Rhythm, 爆發力嗓音, Powerful Vocals, 歷史敘事, Historical Narrative, 史詩感, Epic, 激情, Passionate, 經典, Classic, 華語金曲, Essential Mandopop, 鐵蹄踏破荒野, 不是英雄不讀三國"
落雨聲,江蕙,MxyxATHiekM,"半醉半清醒, Half Drunk Half Sober, 1999, 1990年代, 1990s, 台灣, Taiwan, 華語流行, Mandopop, 台語流行, Taiwanese Pop, 周氏情歌, Jay Chou Style, 抒情歌, Ballad, 情感表達, Expressive Vocals, 清澈嗓音, Clean Vocals, 鋼琴伴奏, Piano, 管弦樂, Orchestral, 鄉愁, Nostalgia, 親情, Family, 感傷, Melancholy, 療癒, Healing, 經典, Classic, 落雨聲哪親像一條歌, 誰人知我心內有多苦"
BATTER UP,BABYMONSTER,zYUh3sz2PxI,"BATTER UP, BATTER UP, 2023, 2020年代, 2020s, South Korea, K-Pop, Hip Hop, YG Style, 強力節奏, Powerful Beat, 強力饒舌, Aggressive Rap, 強勁律動, Heavy Groove, 嘻哈節奏, Hip Hop Beat, 標誌性合成器, Signature Synth, 貝斯線, Bassline, 動感氛圍, Energetic, 自信, Confidence, 派對, Party, 俱樂部, Club, 嘻哈精神, Hip Hop Spirit, 競技, Athletic, 舞台風格, Stage Performance, BATTER UP BATTER UP, BATTER UP BATTER UP"
忘川彼岸 (DJ名龍版),零一九零貳,zzNaHFG7o70,"忘川彼岸, Wangchuan Bian'an, 2020, 2020年代, 2020s, 中國, 華語流行, Mandopop, 舞曲, EDM, 流行電音, Pop Dance, 混音, Remix, 高能量, High Energy, 節奏感, Groove, 節奏強烈, Upbeat, 傷感氛圍, Melancholic, 情感抒發, Emotional, 電子合成器, Synthesizer, 鼓機, Drum Machine, 低音重擊, Heavy Bass, 情感釋放, Cathartic, 夜店氛圍, Club, 狂歡, Party, 派對節奏, Dance Floor, 循環播放, Repeat, 我走過忘川彼岸, 我走過忘川彼岸落花紛飛落幾瓣"
兄妹,陳奕迅,ETxTgtujB_w,"七, Seven, 2003, 2000年代, 2000s, Hong Kong, 華語流行, Mandopop, 陳奕迅式情歌, Eason Chan Style, 流行抒情, Pop Ballad, 情感張力, Emotional Vocals, 厚實聲線, Rich Vocals, 鋼琴主導, Piano, 弦樂編制, Strings, 悲傷敘事, Melancholy, 情感糾葛, Heartbreak, 經典, Classic, 懷舊, Nostalgia, 療癒, Healing, 聽說愛很美，其實它很傷人, 其實我再去愛惜你又有何用"
今年夏天,尹詩涵,ZFKBVSOR89E,"今年夏天, This Summer, 2011, 2010年代, 2010s, 中國, Mainland China, 華語流行, Mandopop, 流行抒情, Pop Ballad, 清澈嗓音, Clean Vocals, 鋼琴伴奏, Piano, 弦樂編制, Strings, 畢業季, Graduation, 校園回憶, Campus Memories, 懷舊, Nostalgic, 情感共鳴, Emotional, 療癒, Healing, 感性, Sentimental, 青春紀念, Youth, 抒情經典, Classic Ballad, 畢業的季節又來到, 這裡的風吹過每一片葉子"
그대라는 시,TAEYEON,xGAB4vUK4zs,"德魯納酒店 電視原聲帶, Hotel Del Luna OST, 2019, 2010年代, 2010s, South Korea, 韓語流行, K-pop, 流行抒情, Pop Ballad, 影視原聲帶, Original Soundtrack, 敘事抒情, Narrative Ballad, 情感爆發, Emotional Outburst, 頂級聲樂, Powerful Vocals, 弦樂編制, Orchestral Strings, 鋼琴伴奏, Piano, 療癒, Healing, 浪漫, Romantic, 經典, Classic, 深情, Soulful, 感傷, Melancholy, 命中註定, Destiny, 그대라는 시, 어떤 날엔 그대라는 시가 되어"
JUMP,BLACKPINK,3oyu5G3KsIQ,"註：經核實，您提供的 YouTube 連結 (3oyu5G3KsIQ) 對應之歌曲為周杰倫 (Jay Chou) 的《JUMP》，而非 BLACKPINK 之作品。以下根據歌曲《JUMP》之真實資訊產出標籤：, , 跨時代, The Era, 2010, 2010年代, 2010s, Taiwan, 華語流行, Mandopop, 周氏情歌, Jay Chou Style, Hip Hop, Rap, 電子舞曲, EDM, 動感節奏, High-energy, 強力人聲, Powerful Vocals, 節奏感, Groove, 合成器, Synthesizer, 鼓點, Drum Beat, 派對, Party, 活力, Energetic, 激勵, Motivational, 運動, Sports, 潮流, Trendy, 經典, Classic, 這一刻我決定拿起籃球, 我要跳得更高"
離別開出花,就是南方凱,4r6MEUsAhvE,"離別開出花, Flowers Bloom From Parting, 2023, 2020年代, 2020s, Mainland China, 華語流行, Mandopop, 流行抒情, Pop Ballad, 敘事抒情, Narrative Ballad, 情感渲染, Emotional, 清亮嗓音, Clear Vocals, 鋼琴伴奏, Piano, 弦樂編制, String Arrangement, 現代編曲, Contemporary Production, 療癒, Healing, 感傷, Melancholic, 深情, Soulful, 情感共鳴, Emotional Resonance, 經典流行, Classic Pop, 離別開出花, 我以為你會陪我到最後"
不醉不會,田馥甄,,"API 錯誤: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 500, model: gemini-3.1-flash-lite
Please retry in 57.001979952s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-3.1-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 500
}
, retry_delay {
  seconds: 57
}
]"
風箏,2012全國高中生大合唱,IjoKaBwEmpQ,"2012全國高中生大合唱 風箏, 2012 High School Student Chorus The Kite, 2012, 2010年代, 2010s, 台灣, Taiwan, 華語流行, Mandopop, 校園民謠, Campus Folk, 流行搖滾, Pop Rock, 大合唱, Chorus, 清澈嗓音, Clean Vocals, 人聲合唱, Vocal Ensemble, 鋼琴伴奏, Piano, 鼓點節奏, Drum Groove, 勵志, Inspirational, 青春熱血, Youthful Spirit, 畢業季, Graduation Season, 經典, Classic, 別管以後將如何結束, 我飄啊飄你搖啊搖"
慢慢喜歡你,莫文蔚,QzlLmeDBXXc,"慢慢喜歡你, Half Time, 2018, 2010年代, 2010s, 中國, 華語流行, Mandopop, 李榮浩式製作, Ronghao Li Style, 流行抒情, Pop Ballad, 情感表達, Expressive Vocals, 敘事嗓音, Narrative Vocals, 鋼琴主導, Piano, 弦樂編制, Strings, 療癒, Healing, 浪漫, Romantic, 婚禮, Wedding, 約會, Dating, 咖啡廳, Cafe, 經典, Classic, 書桌角落有一本旅遊書, 慢慢喜歡你慢慢的親密"
別人的,徐若瑄,YhepLxj9cKw,"API 錯誤: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 500, model: gemini-3.1-flash-lite
Please retry in 35.611530855s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-3.1-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 500
}
, retry_delay {
  seconds: 35
}
]"
小毛驢,佚名,iv2AvwNML64,"兒歌三百首, 300 Children Songs, 2012, 2010年代, 2010s, 中國, 華語流行, Mandopop, 兒歌, Children Music, 童謠, Nursery Rhyme, 流行音樂, Pop, 清澈嗓音, Clean Vocals, 鋼琴伴奏, Piano,  percussion, 節奏, Groove, 幼教, Education, 經典, Classic, 我有一隻小毛驢我從來也不騎, 我有一隻小毛驢我從來也不騎"
等一個人,林芯儀,NluFa3bwZig,"API 錯誤: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 500, model: gemini-3.1-flash-lite
Please retry in 17.380634884s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-3.1-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 500
}
, retry_delay {
  seconds: 17
}
]"
